ckpt_group,step,head,tau_l2r,tau_rev_l2r,abs_tau_gt_0.5,quality,quality_std,frame,B_or_BT,near_diag_mass,row_entropy,top1_mass,margin
compile_b,5000,1,0.052019841269841265,-0.052019841269841265,0.016,-0.10530536691170228,0.5973258390163658,physical,B,0.3773545719568529,1.990059307983012,0.3104333708910858,1.7675885815905237
compile_b,5000,2,-0.011517857142857142,0.011517857142857142,0.004,0.8933637774120614,0.5937337871971967,physical,B,0.56421637222875,2.0765406828968453,0.3753360363202727,2.9108125452972606
compile_b,5000,3,-0.03140277777777777,0.03140277777777777,0.116,-0.5029301820822109,0.6494115221786086,physical,B,0.681696931576527,2.3745781488712554,0.3363883222751575,1.4862919698035748
compile_b,5000,4,0.21991468253968252,-0.21991468253968252,0.066,-0.19339452607716742,0.5430250307225967,physical,B,0.5282653466796501,2.6661772687921994,0.23995299680976906,1.504638028673106
compile_b,5000,5,0.06646428571428573,-0.06646428571428573,0.0,-0.05378258873187146,0.31123455291603086,physical,B,0.17713059397072659,3.854288742990223,0.06067276601950822,0.5659215276614341
compile_b,5000,6,0.2288472222222222,-0.2288472222222222,0.08,-0.5198561872110555,0.5688751270736674,physical,B,0.4315727217061564,3.0073193493192614,0.18836796910410133,1.019439841643159
compile_b,5000,7,0.015871031746031744,-0.015871031746031744,0.0,0.3103096826436585,0.3177256076884502,physical,B,0.12171744982875862,3.900176888852275,0.053646620269686016,0.7519325015759639
compile_b,5000,0,0.009023809523809522,-0.009023809523809522,0.0,-0.0994526714899362,0.7226849058802862,physical,BT,0.1334807125645521,3.76532495231688,0.07915847411225661,1.1323794447280626
compile_b,5000,1,-0.013218253968253968,0.013218253968253968,0.006,-0.03404055828584666,0.8894631307873948,physical,BT,0.3773545719568529,1.9618295245467567,0.3166885226830211,2.018181243718479
compile_b,5000,2,-0.05779563492063491,0.05779563492063491,0.118,1.359915637996239,0.9315230537769206,physical,BT,0.56421637222875,2.0460362063324746,0.3863109815238759,2.9678901454704767
compile_b,5000,3,0.23813888888888887,-0.23813888888888887,0.27,0.12630518721663245,0.9607264017409503,physical,BT,0.681696931576527,2.2892944836296256,0.35862077522594954,2.1781529916877425
compile_b,5000,4,0.004307539682539686,-0.004307539682539686,0.022,0.17451497575980784,0.9248887653087704,physical,BT,0.5282653466796501,2.6139858907590576,0.2555131856911881,1.9439708470377313
compile_b,5000,5,-0.19965873015873012,0.19965873015873012,0.07,-1.039294658497512,1.026658597286085,physical,BT,0.17713059397072659,3.7877480252637574,0.0740341049054555,1.017999878711337
compile_b,5000,6,0.1404940476190476,-0.1404940476190476,0.134,-0.23693770832466157,0.9269275901071211,physical,BT,0.4315727217061564,2.9264178641931755,0.20825891924176107,1.623432002912879
compile_b,5000,7,0.003216269841269842,-0.003216269841269842,0.0,-0.2510102043747226,0.7052842506171036,physical,BT,0.12171744982875862,3.7924892336393814,0.07439643471221666,1.1033688264045172
nocompile_a,5000,0,0.014200396825396824,-0.014200396825396824,0.0,0.12996532817236273,0.2911857770114574,model,B,0.09325322713436142,3.89622381254156,0.05408378949822686,0.793649626084516
