setup	sample_idx	sample_id	readiness_strength	asymmetry	row_entropy	top1_mass	top4_mass	argmax_dist	p_nbr_le1	locality_score	local_greedy_dist	directionality	out_degree_std	in_degree_std
random_uniform	20	20	5.567889	0.657512	0.953273	0.031156	0.121698	5.8125	0.03125	0.0	5.619048	0.25	2.322222	2.232901
random_uniform	21	21	5.016173	0.688111	0.951486	0.031733	0.123876	5.765625	0.03125	0.0	5.587302	0.234375	2.007541	2.085172
random_uniform	22	22	5.648892	0.649254	0.953425	0.031626	0.123175	5.390625	0.015625	0.0	5.380952	0.296875	2.684872	2.364394
random_uniform	23	23	5.945019	0.675086	0.952352	0.031816	0.12389	5.234375	0.078125	0.018555	5.079365	0.265625	2.503722	2.175236
random_uniform	24	24	5.288949	0.670803	0.953499	0.031536	0.123015	5.46875	0.078125	0.0	5.412698	0.25	2.167197	2.300516
random_uniform	25	25	5.322849	0.658069	0.954531	0.031147	0.121654	5.46875	0.03125	0.0	5.349206	0.1875	2.268325	2.146485
random_uniform	26	26	5.350754	0.662763	0.953933	0.031258	0.121641	5.390625	0.03125	0.0	5.285714	0.25	2.208681	2.553904
random_uniform	27	27	4.709618	0.696604	0.952322	0.031248	0.122438	5.15625	0.078125	0.033203	5.222222	0.234375	2.222057	1.967234
random_uniform	28	28	5.693458	0.676126	0.953762	0.031235	0.122152	5.296875	0.015625	0.006836	5.269841	0.265625	2.687712	2.239298
random_uniform	29	29	4.590742	0.677283	0.952552	0.0318	0.123753	5.6875	0.03125	0.0	5.079365	0.265625	2.044562	2.152718
random_uniform	30	30	5.104554	0.656514	0.953115	0.031949	0.124777	5.421875	0.046875	0.0	5.444444	0.25	2.186162	1.824295
random_uniform	31	31	5.64646	0.691831	0.953226	0.03154	0.123111	5.296875	0.015625	0.006836	5.047619	0.28125	2.538397	2.045611
random_uniform	32	32	4.588139	0.657741	0.953282	0.03105	0.121746	5.65625	0.0625	0.0	5.587302	0.265625	2.12173	2.403365
random_uniform	33	33	4.89425	0.637442	0.955122	0.031104	0.121635	4.625	0.078125	0.132812	5.412698	0.234375	1.984193	2.563632
random_uniform	34	34	4.535401	0.650389	0.954834	0.031123	0.121517	5.296875	0.0625	0.006836	5.206349	0.25	2.145485	1.808595
random_uniform	35	35	5.052492	0.66856	0.95393	0.030983	0.121312	5.421875	0.03125	0.0	4.952381	0.234375	2.293933	2.407798
random_uniform	36	36	5.070568	0.654475	0.955689	0.031016	0.121052	5.65625	0.03125	0.0	5.15873	0.265625	2.092331	2.6035
random_uniform	37	37	5.522795	0.682393	0.953221	0.031524	0.123336	5.171875	0.0625	0.030273	5.238095	0.265625	2.411506	2.301695
random_uniform	38	38	6.051508	0.670069	0.953598	0.031512	0.122749	4.859375	0.078125	0.088867	5.222222	0.25	2.544166	1.844418
random_uniform	39	39	5.099944	0.668741	0.953809	0.031358	0.122405	6.203125	0.046875	0.0	5.460317	0.296875	2.143154	2.466608
random_uniform	40	40	5.013394	0.663047	0.954408	0.031265	0.122083	5.796875	0.015625	0.0	5.507937	0.265625	2.212641	2.138766
random_uniform	41	41	5.855726	0.686776	0.953629	0.031464	0.122671	5.703125	0.03125	0.0	5.746032	0.28125	2.384197	2.470889
random_uniform	42	42	5.1076	0.6673	0.953069	0.031504	0.122742	5.84375	0.0625	0.0	5.47619	0.21875	2.167249	2.08002
random_uniform	43	43	4.78857	0.675939	0.954299	0.03146	0.122733	5.078125	0.046875	0.047852	5.206349	0.234375	2.089866	2.320556
random_uniform	44	44	5.804713	0.668816	0.954366	0.03138	0.122474	5.0	0.046875	0.0625	5.190476	0.21875	2.541737	2.215014
random_uniform	45	45	6.048747	0.667891	0.953761	0.031321	0.122399	5.28125	0.109375	0.009766	5.126984	0.328125	2.537551	2.523263
random_uniform	46	46	4.851345	0.652072	0.954076	0.031099	0.121386	5.359375	0.046875	0.0	5.587302	0.25	2.421821	2.272175
random_uniform	47	47	5.087819	0.668142	0.953459	0.031264	0.122253	5.65625	0.046875	0.0	5.333333	0.234375	2.080476	2.534214
random_uniform	48	48	5.641767	0.671378	0.953421	0.031718	0.123628	5.78125	0.0	0.0	5.365079	0.234375	2.65226	1.709743
random_uniform	49	49	4.992518	0.67732	0.951185	0.031892	0.124173	5.359375	0.015625	0.0	5.190476	0.25	2.143172	2.116963
random_uniform	50	50	5.366671	0.644973	0.952986	0.031569	0.123019	5.359375	0.046875	0.0	5.52381	0.234375	2.572716	2.053058
random_uniform	51	51	4.694803	0.660121	0.953229	0.031475	0.122594	5.234375	0.015625	0.018555	5.52381	0.1875	2.117096	1.95509
random_uniform	52	52	5.60036	0.660599	0.954636	0.031186	0.121886	5.15625	0.046875	0.033203	5.190476	0.25	2.263806	2.148412
random_uniform	53	53	5.233469	0.663189	0.953269	0.031206	0.122064	5.40625	0.015625	0.0	5.730159	0.265625	2.42153	2.045509
random_uniform	54	54	4.659219	0.657281	0.954414	0.031481	0.122589	5.875	0.046875	0.0	5.492063	0.21875	2.114088	1.949301
random_uniform	55	55	4.684538	0.675018	0.955125	0.030887	0.12055	5.40625	0.03125	0.0	5.460317	0.265625	2.244588	2.004051
random_uniform	56	56	5.421245	0.650625	0.952763	0.031525	0.122948	5.890625	0.078125	0.0	5.539683	0.21875	2.497573	2.164553
random_uniform	57	57	4.983098	0.651387	0.953264	0.031421	0.12274	5.28125	0.0625	0.009766	5.52381	0.21875	2.398063	2.309396
random_uniform	58	58	5.305905	0.680732	0.952466	0.031837	0.123988	5.359375	0.03125	0.0	5.380952	0.234375	2.170046	2.310854
random_uniform	59	59	5.071377	0.673958	0.953794	0.031362	0.122386	4.9375	0.0625	0.074219	5.095238	0.21875	2.280402	2.316796
random_uniform	60	60	5.357925	0.651802	0.953728	0.031533	0.123051	5.015625	0.046875	0.05957	4.809524	0.234375	2.160413	2.685698
random_uniform	61	61	5.663512	0.680491	0.953253	0.031691	0.123723	5.078125	0.03125	0.047852	4.84127	0.25	2.673578	2.115895
random_uniform	62	62	5.226564	0.672802	0.954668	0.031415	0.122441	5.640625	0.0625	0.0	5.587302	0.296875	2.102399	2.368097
random_uniform	63	63	5.112095	0.65046	0.954953	0.030987	0.121142	5.234375	0.015625	0.018555	5.095238	0.21875	2.153464	2.145646
random_uniform	64	64	5.010821	0.666945	0.953344	0.031429	0.122906	4.90625	0.140625	0.080078	5.031746	0.21875	2.238337	2.220253
random_uniform	65	65	4.345884	0.655334	0.9543	0.030826	0.120349	5.234375	0.078125	0.018555	5.412698	0.21875	2.274332	2.031687
random_uniform	66	66	5.460287	0.665397	0.955257	0.030992	0.121005	5.75	0.0	0.0	5.746032	0.234375	2.242084	2.503757
random_uniform	67	67	5.074673	0.664291	0.954693	0.031109	0.121374	5.65625	0.046875	0.0	5.555556	0.21875	2.27839	2.164077
random_uniform	68	68	5.097213	0.658351	0.953104	0.031456	0.122927	5.21875	0.0625	0.021484	4.84127	0.25	2.205834	2.409384
random_uniform	69	69	5.464974	0.684262	0.953217	0.031657	0.123386	5.53125	0.03125	0.0	5.174603	0.25	2.486273	2.336229
random_uniform	70	70	5.003958	0.676353	0.952221	0.031751	0.123967	5.03125	0.09375	0.056641	5.190476	0.234375	2.336476	2.102689
random_uniform	71	71	4.865957	0.676614	0.953597	0.031578	0.122961	5.265625	0.0625	0.012695	5.31746	0.234375	2.351083	2.354025
random_uniform	72	72	5.08117	0.652751	0.954198	0.03128	0.121697	5.53125	0.03125	0.0	5.587302	0.234375	2.081587	2.361248
random_uniform	73	73	4.924033	0.691258	0.952573	0.031482	0.122845	5.671875	0.078125	0.0	5.174603	0.25	2.180839	2.323994
random_uniform	74	74	4.680534	0.668517	0.95236	0.031631	0.123714	5.09375	0.046875	0.044922	5.047619	0.234375	2.016169	2.200321
random_uniform	75	75	5.458945	0.652036	0.954636	0.031295	0.122039	5.328125	0.03125	0.000977	5.460317	0.234375	2.252641	2.69658
random_uniform	76	76	4.976245	0.669252	0.953501	0.0317	0.12354	5.15625	0.0625	0.033203	5.460317	0.265625	2.035796	2.268062
random_uniform	77	77	5.836332	0.689675	0.952887	0.031859	0.124087	5.53125	0.03125	0.0	5.571429	0.234375	2.265822	2.432528
random_uniform	78	78	5.523237	0.664136	0.954617	0.031315	0.122115	5.203125	0.078125	0.024414	5.571429	0.3125	2.598596	2.601607
random_uniform	79	79	4.458394	0.672829	0.954167	0.031492	0.122547	5.765625	0.0625	0.0	5.492063	0.234375	2.16854	2.069103
random_uniform	80	80	5.34463	0.631214	0.955529	0.030975	0.120739	5.734375	0.0625	0.0	5.793651	0.234375	2.204297	2.63372
random_uniform	81	81	4.84205	0.677181	0.953457	0.031516	0.122865	4.828125	0.046875	0.094727	5.238095	0.25	2.231776	2.101286
random_uniform	82	82	5.317038	0.675156	0.952754	0.031547	0.123625	5.71875	0.046875	0.0	5.285714	0.25	2.275014	2.326431
random_uniform	83	83	5.037067	0.660397	0.954169	0.031293	0.122113	5.078125	0.078125	0.047852	4.730159	0.21875	2.321186	2.13275
random_uniform	84	84	6.199162	0.691279	0.952567	0.031874	0.124339	5.234375	0.0625	0.018555	5.47619	0.21875	2.546906	1.917146
random_uniform	85	85	5.429822	0.67399	0.954274	0.031274	0.122131	5.578125	0.015625	0.0	5.428571	0.25	2.296055	2.266581
random_uniform	86	86	4.486938	0.670421	0.953945	0.031402	0.122299	5.046875	0.046875	0.053711	5.460317	0.265625	1.99917	1.971749
random_uniform	87	87	6.021392	0.690713	0.951357	0.031668	0.123976	5.015625	0.078125	0.05957	4.761905	0.21875	2.573083	2.301215
random_uniform	88	88	5.050409	0.655679	0.954988	0.030891	0.120794	5.078125	0.125	0.047852	5.460317	0.265625	2.39051	1.981571
random_uniform	89	89	4.27068	0.668873	0.953116	0.03188	0.124141	5.296875	0.03125	0.006836	5.571429	0.234375	1.986565	1.772876
random_uniform	90	90	4.675149	0.670364	0.953427	0.031483	0.122643	5.546875	0.03125	0.0	5.301587	0.234375	2.149973	2.04564
random_uniform	91	91	4.778544	0.669568	0.952334	0.031504	0.123108	5.40625	0.046875	0.0	5.253968	0.234375	2.089737	2.149595
random_uniform	92	92	6.029335	0.665688	0.953015	0.031503	0.122888	5.453125	0.078125	0.0	5.206349	0.234375	2.628292	2.165266
random_uniform	93	93	5.157879	0.69183	0.951253	0.031511	0.123178	5.21875	0.09375	0.021484	5.126984	0.21875	2.245528	2.135741
random_uniform	94	94	5.383139	0.662157	0.954235	0.031537	0.123039	5.078125	0.015625	0.047852	5.206349	0.21875	2.333333	2.067638
random_uniform	95	95	5.65133	0.662898	0.955624	0.030928	0.120656	5.640625	0.046875	0.0	5.174603	0.25	2.422658	2.234014
random_uniform	96	96	5.262921	0.670845	0.95249	0.031709	0.123685	5.78125	0.015625	0.0	5.619048	0.21875	2.414848	2.129757
random_uniform	97	97	4.356409	0.667372	0.953135	0.031582	0.123395	4.515625	0.046875	0.15332	4.952381	0.203125	1.840765	2.124708
random_uniform	98	98	5.949857	0.674879	0.95162	0.03149	0.122876	5.46875	0.03125	0.0	5.269841	0.25	2.382482	2.733876
random_uniform	99	99	4.728383	0.66111	0.953329	0.031408	0.122952	5.671875	0.046875	0.0	5.793651	0.25	2.115103	2.333621
random_uniform	100	100	5.203982	0.647636	0.955147	0.031247	0.121621	5.453125	0.0625	0.0	5.52381	0.25	2.388023	1.967333
random_uniform	101	101	4.349746	0.664525	0.953564	0.031235	0.121907	5.40625	0.0625	0.0	5.444444	0.265625	1.923617	2.079573
random_uniform	102	102	5.197922	0.666393	0.953742	0.031362	0.122507	5.703125	0.015625	0.0	5.666667	0.234375	2.111339	2.342508
random_uniform	103	103	5.074979	0.658593	0.953707	0.031315	0.122021	5.453125	0.03125	0.0	5.555556	0.28125	2.401987	2.269651
random_uniform	104	104	5.769984	0.662771	0.953409	0.031602	0.123205	5.359375	0.0625	0.0	5.396825	0.3125	2.431134	2.032442
random_uniform	105	105	5.239211	0.667813	0.95344	0.031791	0.123571	5.0	0.0625	0.0625	5.222222	0.234375	2.169263	2.414603
random_uniform	106	106	4.519677	0.665349	0.953514	0.03142	0.122365	5.625	0.03125	0.0	5.666667	0.25	2.133291	2.012188
random_uniform	107	107	4.797494	0.657197	0.954047	0.031278	0.121951	5.453125	0.0625	0.0	5.68254	0.21875	2.197373	2.532785
random_uniform	108	108	4.716135	0.661148	0.953622	0.031179	0.12193	5.203125	0.046875	0.024414	5.142857	0.234375	2.136852	2.40066
random_uniform	109	109	4.585807	0.660724	0.954513	0.031546	0.122746	4.921875	0.03125	0.077148	5.349206	0.234375	2.302963	2.689164
random_uniform	110	110	4.70883	0.660171	0.955349	0.031149	0.121817	5.96875	0.015625	0.0	5.380952	0.265625	2.20049	1.954789
random_uniform	111	111	5.420383	0.657222	0.954434	0.031334	0.122326	5.0	0.078125	0.0625	5.142857	0.203125	2.362762	2.201459
random_uniform	112	112	5.411188	0.682993	0.952197	0.03174	0.123786	4.96875	0.0625	0.068359	4.714286	0.25	2.490869	2.096741
random_uniform	113	113	5.05333	0.670481	0.953286	0.031084	0.121613	5.609375	0.03125	0.0	4.936508	0.28125	2.23683	2.379754
random_uniform	114	114	5.325246	0.667046	0.954896	0.030922	0.120729	5.125	0.046875	0.039062	5.063492	0.234375	2.303421	2.114901
random_uniform	115	115	5.124723	0.651841	0.954759	0.031326	0.122609	5.515625	0.03125	0.0	6.0	0.234375	2.256159	2.353572
random_uniform	116	116	4.857542	0.662073	0.954868	0.031108	0.121976	5.359375	0.046875	0.0	5.269841	0.203125	2.13044	2.118337
random_uniform	117	117	5.29741	0.666506	0.952715	0.031585	0.122943	5.40625	0.03125	0.0	5.571429	0.25	2.272032	2.476104
random_uniform	118	118	5.694461	0.671219	0.953216	0.031663	0.123012	5.578125	0.015625	0.0	4.714286	0.265625	2.320369	2.032756
random_uniform	119	119	4.534933	0.646418	0.954794	0.031114	0.121457	5.953125	0.015625	0.0	5.412698	0.234375	2.045108	2.107152
random_uniform	120	120	5.427902	0.653872	0.954445	0.031392	0.122486	5.546875	0.046875	0.0	5.142857	0.265625	2.390547	2.266561
random_uniform	121	121	5.198584	0.656924	0.954583	0.031173	0.121648	5.265625	0.078125	0.012695	5.492063	0.265625	2.335076	2.205469
random_uniform	122	122	5.138505	0.660511	0.953002	0.031738	0.124024	4.9375	0.078125	0.074219	5.142857	0.21875	2.314746	2.256529
random_uniform	123	123	5.928634	0.667529	0.953205	0.031683	0.123754	5.84375	0.0625	0.0	5.460317	0.265625	2.555543	2.1361
random_uniform	124	124	5.311846	0.678988	0.951892	0.031784	0.124152	4.65625	0.0625	0.126953	5.063492	0.21875	2.484737	2.801624
random_uniform	125	125	5.805407	0.659477	0.954298	0.031198	0.121857	5.640625	0.015625	0.0	5.730159	0.296875	2.718131	2.347931
random_uniform	126	126	5.359032	0.656196	0.953821	0.03167	0.1234	5.40625	0.015625	0.0	5.174603	0.25	2.541889	2.340716
random_uniform	127	127	4.403905	0.672183	0.954164	0.031349	0.122616	5.5	0.046875	0.0	5.412698	0.234375	2.128287	2.273557
random_uniform	128	128	5.800585	0.666314	0.954659	0.031557	0.122985	5.46875	0.0625	0.0	5.777778	0.234375	2.582768	2.129233
random_uniform	129	129	5.038897	0.658268	0.95435	0.030973	0.121137	5.515625	0.046875	0.0	5.206349	0.265625	2.238709	2.176711
random_uniform	130	130	4.806534	0.648551	0.955837	0.030662	0.119652	5.15625	0.0625	0.033203	5.31746	0.25	2.015136	2.10432
random_uniform	131	131	5.101792	0.669542	0.953824	0.031365	0.122418	5.34375	0.015625	0.0	4.920635	0.25	2.263425	1.964235
random_uniform	132	132	4.874444	0.633717	0.955345	0.031223	0.122282	5.1875	0.0625	0.027344	5.555556	0.25	2.304176	2.037751
random_uniform	133	133	5.161579	0.656115	0.952986	0.031531	0.123003	5.46875	0.03125	0.0	5.412698	0.28125	2.342361	2.11005
random_uniform	134	134	4.951018	0.668106	0.953698	0.031467	0.122575	4.9375	0.078125	0.074219	4.730159	0.203125	2.199987	2.357208
random_uniform	135	135	5.343684	0.668775	0.953062	0.031511	0.123173	5.21875	0.09375	0.021484	5.333333	0.234375	2.343547	1.944554
random_uniform	136	136	6.518238	0.670501	0.953787	0.031402	0.122596	5.125	0.078125	0.039062	5.31746	0.25	2.950043	2.235246
random_uniform	137	137	5.915694	0.666842	0.95393	0.031601	0.123631	5.890625	0.0625	0.0	5.968254	0.265625	2.670575	2.205114
random_uniform	138	138	4.642282	0.663188	0.953415	0.031803	0.123979	5.609375	0.015625	0.0	5.428571	0.28125	2.095363	2.052745
random_uniform	139	139	4.959181	0.672535	0.95252	0.031645	0.12351	5.171875	0.0625	0.030273	5.206349	0.265625	2.173859	2.42997
random_uniform	140	140	5.840747	0.687507	0.95363	0.031491	0.122637	5.515625	0.046875	0.0	5.428571	0.234375	2.652386	2.043085
random_uniform	141	141	5.621144	0.682513	0.95246	0.031672	0.123921	5.546875	0.078125	0.0	5.47619	0.21875	2.625674	2.359624
random_uniform	142	142	4.281942	0.666382	0.952927	0.031721	0.123625	5.625	0.03125	0.0	5.507937	0.234375	1.94025	2.428078
random_uniform	143	143	5.039179	0.657497	0.952161	0.03154	0.122988	5.546875	0.09375	0.0	5.634921	0.25	2.151906	2.235024
random_uniform	144	144	5.778602	0.66025	0.954143	0.031537	0.123033	5.0	0.046875	0.0625	5.52381	0.21875	2.34147	2.249538
random_uniform	145	145	5.228735	0.675727	0.954192	0.03134	0.122502	5.296875	0.046875	0.006836	5.063492	0.265625	2.297736	2.435474
random_uniform	146	146	5.093966	0.680354	0.953169	0.031726	0.123801	5.078125	0.078125	0.047852	5.079365	0.203125	2.302584	2.453609
random_uniform	147	147	5.214577	0.657853	0.953978	0.031527	0.123281	5.4375	0.03125	0.0	5.460317	0.234375	2.199463	2.261174
random_uniform	148	148	5.230736	0.65643	0.953813	0.031638	0.123549	5.796875	0.046875	0.0	5.52381	0.28125	2.255727	2.340681
random_uniform	149	149	5.693589	0.678763	0.953023	0.031494	0.123063	5.375	0.046875	0.0	5.412698	0.1875	2.566082	2.195258
random_uniform	150	150	4.913876	0.670429	0.953252	0.031617	0.123511	5.328125	0.0625	0.000977	5.15873	0.203125	2.142181	2.19256
random_uniform	151	151	5.089987	0.666411	0.954975	0.031428	0.122409	5.5	0.078125	0.0	5.31746	0.265625	2.250816	1.70824
random_uniform	152	152	5.547063	0.658257	0.952955	0.031658	0.123864	5.828125	0.0625	0.0	5.269841	0.25	2.404775	2.566365
random_uniform	153	153	4.900858	0.660134	0.954498	0.031035	0.121375	5.140625	0.046875	0.036133	5.365079	0.234375	2.166859	2.410904
random_uniform	154	154	5.508709	0.663496	0.953151	0.031213	0.121731	4.609375	0.109375	0.135742	4.84127	0.234375	2.475574	2.110324
random_uniform	155	155	5.292129	0.704246	0.951551	0.031944	0.125024	5.3125	0.03125	0.003906	4.936508	0.234375	2.075937	2.307902
random_uniform	156	156	5.15865	0.657261	0.954737	0.031191	0.121884	4.515625	0.109375	0.15332	4.714286	0.25	2.350187	2.155312
random_uniform	157	157	5.761204	0.655677	0.954099	0.031562	0.12313	5.640625	0.0625	0.0	5.460317	0.25	2.599099	2.320766
random_uniform	158	158	5.563758	0.658945	0.955439	0.031156	0.121772	5.171875	0.09375	0.030273	5.190476	0.234375	2.310809	2.455262
random_uniform	159	159	5.49977	0.665643	0.953084	0.031523	0.123105	5.296875	0.0625	0.006836	5.253968	0.25	2.420989	2.191267
random_uniform	160	160	5.61914	0.690821	0.952724	0.031549	0.123198	4.765625	0.140625	0.106445	4.777778	0.1875	2.39295	2.343049
random_uniform	161	161	5.875832	0.680037	0.952748	0.031514	0.123109	5.375	0.09375	0.0	4.984127	0.21875	2.279518	2.220343
random_uniform	162	162	4.638892	0.670176	0.953161	0.031039	0.121462	5.34375	0.078125	0.0	5.015873	0.265625	1.817099	2.48451
random_uniform	163	163	5.38686	0.661958	0.953343	0.031481	0.122508	5.0	0.0625	0.0625	5.190476	0.21875	2.338545	2.283528
random_uniform	164	164	5.228075	0.661886	0.953396	0.031208	0.122168	5.203125	0.046875	0.024414	5.47619	0.28125	2.167535	2.437005
random_uniform	165	165	5.008391	0.654626	0.954613	0.031075	0.121635	5.3125	0.09375	0.003906	5.142857	0.234375	2.257216	2.204405
random_uniform	166	166	5.325413	0.660032	0.954017	0.031457	0.122978	5.375	0.09375	0.0	5.47619	0.265625	2.251551	2.46402
random_uniform	167	167	5.396247	0.6656	0.955676	0.030995	0.121039	4.875	0.0625	0.085937	5.349206	0.25	2.243402	2.282299
random_uniform	168	168	6.284583	0.66903	0.955076	0.031145	0.121793	5.4375	0.015625	0.0	5.587302	0.21875	2.749551	2.894636
random_uniform	169	169	4.39903	0.660525	0.954481	0.031058	0.121017	5.453125	0.078125	0.0	5.603175	0.25	1.898258	1.891575
random_uniform	170	170	5.38295	0.689442	0.953226	0.031677	0.123829	5.46875	0.015625	0.0	5.746032	0.28125	2.369213	2.387803
random_uniform	171	171	5.52212	0.660903	0.956063	0.030665	0.119829	5.421875	0.078125	0.0	5.460317	0.234375	2.635668	2.580051
random_uniform	172	172	5.678211	0.677223	0.953772	0.031682	0.123402	5.734375	0.03125	0.0	5.396825	0.296875	2.428776	2.385202
random_uniform	173	173	4.759803	0.661353	0.95389	0.031454	0.122562	5.390625	0.015625	0.0	5.301587	0.234375	2.123185	2.210871
random_uniform	174	174	5.066453	0.678469	0.953925	0.031461	0.122891	6.140625	0.09375	0.0	5.857143	0.234375	2.302143	2.363557
random_uniform	175	175	5.035845	0.648864	0.954616	0.031281	0.1217	5.296875	0.046875	0.006836	5.444444	0.234375	2.128376	2.100541
random_uniform	176	176	5.280272	0.663117	0.954002	0.031426	0.122269	5.3125	0.03125	0.003906	4.904762	0.28125	2.237676	2.462329
random_uniform	177	177	4.038754	0.675655	0.951912	0.031539	0.12312	5.515625	0.03125	0.0	5.920635	0.234375	1.858506	2.146044
random_uniform	178	178	5.078567	0.678332	0.953402	0.031586	0.123195	4.84375	0.09375	0.091797	5.253968	0.203125	2.321108	2.364294
random_uniform	179	179	4.874941	0.681177	0.952491	0.031968	0.124631	5.171875	0.140625	0.030273	5.301587	0.21875	2.158479	2.627581
random_uniform	180	180	4.896768	0.683003	0.951404	0.031904	0.124574	5.359375	0.09375	0.0	5.301587	0.21875	2.237235	2.141963
random_uniform	181	181	5.585744	0.659814	0.95468	0.031308	0.122213	5.40625	0.0625	0.0	5.15873	0.296875	2.503411	2.07519
random_uniform	182	182	5.156007	0.656257	0.953972	0.031088	0.12152	5.390625	0.046875	0.0	5.444444	0.28125	2.27955	2.274777
random_uniform	183	183	4.864968	0.643062	0.954292	0.031193	0.121264	5.296875	0.078125	0.006836	5.380952	0.265625	2.323969	2.302394
random_uniform	184	184	4.261003	0.65307	0.954396	0.031061	0.12154	4.953125	0.0625	0.071289	4.52381	0.25	1.915013	2.335486
random_uniform	185	185	5.935621	0.662072	0.952744	0.031597	0.123176	5.421875	0.078125	0.0	5.126984	0.28125	2.409923	2.244389
random_uniform	186	186	5.351224	0.66766	0.954504	0.031368	0.122531	5.234375	0.0625	0.018555	5.222222	0.3125	2.343249	2.164678
random_uniform	187	187	5.638975	0.675517	0.952687	0.031482	0.122975	5.25	0.078125	0.015625	5.428571	0.234375	2.367581	2.09585
random_uniform	188	188	5.569809	0.673077	0.95302	0.031596	0.123258	5.8125	0.0	0.0	5.873016	0.25	2.391455	2.304928
random_uniform	189	189	5.596293	0.654163	0.953986	0.031303	0.122408	5.1875	0.09375	0.027344	5.396825	0.21875	2.322229	2.409474
random_uniform	190	190	4.947022	0.664767	0.954642	0.031007	0.121358	5.28125	0.09375	0.009766	5.238095	0.21875	2.027112	2.639835
random_uniform	191	191	6.219911	0.655708	0.954014	0.03155	0.122828	5.625	0.03125	0.0	4.904762	0.25	2.544013	2.319249
random_uniform	192	192	5.152201	0.660698	0.952795	0.031103	0.121566	5.265625	0.0625	0.012695	5.079365	0.25	2.294036	2.331585
random_uniform	193	193	5.148307	0.668414	0.954378	0.03164	0.123474	6.0	0.03125	0.0	5.952381	0.28125	2.209362	2.155629
random_uniform	194	194	5.937983	0.660024	0.953372	0.031704	0.123472	5.59375	0.015625	0.0	5.920635	0.28125	2.79166	2.468678
random_uniform	195	195	5.468479	0.665223	0.954726	0.031162	0.121853	5.265625	0.046875	0.012695	5.492063	0.203125	2.402451	2.448579
random_uniform	196	196	4.958008	0.667884	0.95263	0.031366	0.122322	5.453125	0.078125	0.0	5.634921	0.265625	2.307921	2.219696
random_uniform	197	197	4.278896	0.662344	0.954552	0.030727	0.120268	4.875	0.046875	0.085937	4.873016	0.21875	2.110047	2.074488
random_uniform	198	198	4.901936	0.64994	0.953908	0.031248	0.122183	5.546875	0.015625	0.0	6.015873	0.3125	2.207031	2.353458
random_uniform	199	199	4.464072	0.665114	0.951756	0.031445	0.12297	6.09375	0.015625	0.0	6.047619	0.265625	2.071065	2.187309
random_uniform	200	200	5.205665	0.672656	0.9535	0.031618	0.123467	5.09375	0.0625	0.044922	5.396825	0.28125	2.135081	2.449263
random_uniform	201	201	4.683773	0.68077	0.952645	0.031696	0.123688	4.71875	0.0625	0.115234	5.095238	0.234375	2.04919	2.227709
random_uniform	202	202	4.943813	0.663749	0.953523	0.031062	0.121249	5.15625	0.078125	0.033203	4.920635	0.265625	2.191078	2.400933
random_uniform	203	203	5.516623	0.6683	0.954433	0.031238	0.121845	5.234375	0.109375	0.018555	5.539683	0.234375	2.470002	2.243856
random_uniform	204	204	4.819225	0.633899	0.956628	0.030972	0.120582	5.359375	0.0625	0.0	5.539683	0.25	2.117611	2.477703
random_uniform	205	205	4.870699	0.673122	0.953051	0.031315	0.122568	5.140625	0.078125	0.036133	5.349206	0.25	2.112403	2.330215
random_uniform	206	206	4.581509	0.665153	0.952931	0.031542	0.123251	5.234375	0.109375	0.018555	4.968254	0.21875	2.176041	2.275119
random_uniform	207	207	5.524668	0.64713	0.9549	0.030752	0.120136	4.90625	0.09375	0.080078	5.126984	0.234375	2.350998	2.123579
random_uniform	208	208	4.980616	0.664252	0.953551	0.031292	0.122176	5.4375	0.0625	0.0	4.936508	0.25	2.023478	2.466094
random_uniform	209	209	5.008613	0.659574	0.954265	0.030953	0.120754	4.984375	0.125	0.06543	5.126984	0.234375	2.290673	2.251591
random_uniform	210	210	5.081323	0.677255	0.95313	0.031244	0.121887	5.125	0.046875	0.039062	5.301587	0.203125	2.305401	2.375427
random_uniform	211	211	4.804612	0.682533	0.952667	0.031767	0.123868	5.40625	0.03125	0.0	5.126984	0.234375	2.084417	2.186169
random_uniform	212	212	4.700067	0.684201	0.951654	0.031422	0.122658	5.015625	0.078125	0.05957	5.571429	0.234375	1.91918	2.459145
random_uniform	213	213	5.590468	0.65517	0.954513	0.031658	0.123521	4.96875	0.09375	0.068359	5.571429	0.234375	2.435637	1.911672
random_uniform	214	214	4.845328	0.685635	0.953981	0.031268	0.122434	5.421875	0.03125	0.0	5.349206	0.25	1.988214	2.4531
random_uniform	215	215	4.690576	0.662804	0.953752	0.031402	0.122748	4.984375	0.09375	0.06543	5.285714	0.234375	2.37573	2.1982
random_uniform	216	216	5.440404	0.660196	0.952768	0.03126	0.121859	5.25	0.0625	0.015625	5.380952	0.203125	2.346039	2.239344
random_uniform	217	217	5.07591	0.660722	0.952991	0.031425	0.122463	4.734375	0.09375	0.112305	4.492063	0.21875	2.245969	2.339009
random_uniform	218	218	5.121302	0.675224	0.9524	0.031368	0.122094	5.46875	0.046875	0.0	5.650794	0.28125	2.229517	2.254386
random_uniform	219	219	4.952904	0.658717	0.954868	0.031181	0.121708	5.1875	0.046875	0.027344	5.380952	0.234375	2.001928	2.329272
random_uniform	220	220	4.926119	0.648443	0.954032	0.031225	0.121756	5.890625	0.0625	0.0	5.587302	0.234375	2.051315	2.279863
